day,state,disturbance,environment,replicate,patch,resource,light,min,max,B,E,C,Pa,Pb,S,T,V
4,pre,II,constant,1,4,b,L,21.9,22.3,5,0,31,0,0,0,294,189
4,pre,II,constant,1,5,h,L,21.9,22.3,9,0,21,0,0,0,26,70
4,pre,II,constant,2,1,h,L,21.9,22.3,10,0,68,0,0,0,26,122
4,pre,II,constant,2,2,b,L,21.9,22.3,18,7,92,0,0,0,7,25
4,pre,II,constant,2,3,h,L,21.9,22.3,14,1,45,0,0,0,17,32
4,pre,II,constant,2,4,b,L,21.9,22.3,19,0,98,0,0,0,261,31
4,pre,II,constant,2,5,h,L,21.9,22.3,4,0,91,1,0,0,8,19
4,pre,II,constant,3,1,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,constant,3,2,b,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,constant,3,3,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,constant,3,4,b,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,constant,3,5,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,constant,4,1,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,constant,4,2,b,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,constant,4,3,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,constant,4,4,b,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,constant,4,5,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,constant,5,1,h,L,21.8,22.2,5,0,102,0,1,1,161,15
4,pre,II,constant,5,2,b,L,21.8,22.2,3,6,256,0,0,0,20,12
4,pre,II,constant,5,3,h,L,21.8,22.2,5,0,14,1,0,0,112,5
4,pre,II,constant,5,4,b,L,21.8,22.2,14,14,207,7,0,0,10,13
4,pre,II,constant,5,5,h,L,21.8,22.2,1,0,470,2,0,1,60,5
4,pre,II,constant,6,1,h,L,21.8,22.2,2,2,45,1,0,0,9,42
4,pre,II,constant,6,2,b,L,21.8,22.2,4,0,247,0,1,0,4,10
4,pre,II,constant,6,3,h,L,21.8,22.2,0,0,14,0,0,0,36,24
4,pre,II,constant,6,4,b,L,21.8,22.2,0,0,96,0,0,1,165,8
4,pre,II,constant,6,5,h,L,21.8,22.2,2,0,30,0,1,0,39,21
4,pre,II,constant,7,1,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,constant,7,2,b,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,constant,7,3,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,constant,7,4,b,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,constant,7,5,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,constant,8,1,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,constant,8,2,b,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,constant,8,3,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,constant,8,4,b,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,constant,8,5,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,constant,1,1,h,L,21.9,22.3,12,0,6,0,0,0,38,69
4,pre,IV,constant,1,2,b,L,21.9,22.3,30,0,86,0,0,0,75,44
4,pre,IV,constant,1,3,h,L,21.9,22.3,9,0,45,0,1,0,12,132
4,pre,IV,constant,1,4,b,L,21.9,22.3,8,0,47,0,0,0,222,22
4,pre,IV,constant,1,5,h,L,21.9,22.3,2,0,107,0,0,0,18,200
4,pre,IV,constant,2,1,h,L,21.9,22.3,17,0,40,0,0,0,10,11
4,pre,IV,constant,2,2,b,L,21.9,22.3,19,0,4,0,0,0,57,28
4,pre,IV,constant,2,3,h,L,21.9,22.3,24,0,22,0,0,0,12,16
4,pre,IV,constant,2,4,b,L,21.9,22.3,17,7,73,0,0,0,38,33
4,pre,IV,constant,2,5,h,L,21.9,22.3,30,0,46,0,1,0,3,29
4,pre,IV,constant,3,1,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,constant,3,2,b,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,constant,3,3,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,constant,3,4,b,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,constant,3,5,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,constant,4,1,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,constant,4,2,b,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,constant,4,3,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,constant,4,4,b,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,constant,4,5,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,constant,5,1,h,L,21.8,22.2,5,0,49,0,0,0,72,21
4,pre,IV,constant,5,2,b,L,21.8,22.2,10,0,138,2,0,0,87,8
4,pre,IV,constant,5,3,h,L,21.8,22.2,2,0,46,0,0,0,99,32
4,pre,IV,constant,5,4,b,L,21.8,22.2,1,0,128,0,1,0,127,6
4,pre,IV,constant,5,5,h,L,21.8,22.2,4,2,30,0,0,0,7,28
4,pre,IV,constant,6,1,h,L,21.8,22.2,10,0,21,1,0,0,15,180
4,pre,IV,constant,6,2,b,L,21.8,22.2,3,4,147,2,0,0,15,60
4,pre,IV,constant,6,3,h,L,21.8,22.2,1,1,9,1,0,0,23,13
4,pre,IV,constant,6,4,b,L,21.8,22.2,6,1,31,0,1,1,62,14
4,pre,IV,constant,6,5,h,L,21.8,22.2,4,5,2,2,0,0,8,29
4,pre,IV,constant,7,1,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,constant,7,2,b,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,constant,7,3,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,constant,7,4,b,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,constant,7,5,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,constant,8,1,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,constant,8,2,b,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,constant,8,3,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,constant,8,4,b,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,constant,8,5,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,high,1,1,h,D,21.9,22.3,23,1,105,0,0,0,31,104
4,pre,control,high,1,2,b,L,21.9,22.3,28,3,161,0,0,0,8,52
4,pre,control,high,1,3,h,D,21.9,22.3,14,0,13,0,0,0,40,58
4,pre,control,high,1,4,b,D,21.9,22.3,15,0,65,0,1,0,88,41
4,pre,control,high,1,5,h,L,21.9,22.3,8,0,36,0,0,0,16,6
4,pre,control,high,2,1,h,D,21.9,22.3,25,0,97,0,0,0,14,51
4,pre,control,high,2,2,b,L,21.9,22.3,20,1,101,0,0,0,10,54
4,pre,control,high,2,3,h,D,21.9,22.3,15,0,50,0,0,0,14,22
4,pre,control,high,2,4,b,D,21.9,22.3,24,3,106,0,0,0,15,11
4,pre,control,high,2,5,h,L,21.9,22.3,12,0,62,0,0,0,23,19
4,pre,control,high,3,1,h,D,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,high,3,2,b,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,high,3,3,h,D,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,high,3,4,b,D,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,high,3,5,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,high,4,1,h,D,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,high,4,2,b,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,high,4,3,h,D,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,high,4,4,b,D,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,high,4,5,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,high,5,1,h,D,21.8,22.2,2,2,16,0,1,0,30,26
4,pre,control,high,5,2,b,L,21.8,22.2,3,0,126,0,1,0,41,21
4,pre,control,high,5,3,h,D,21.8,22.2,3,1,32,1,0,0,103,24
4,pre,control,high,5,4,b,D,21.8,22.2,2,0,81,0,1,0,221,9
4,pre,control,high,5,5,h,L,21.8,22.2,3,0,42,1,0,2,9,20
4,pre,control,high,6,1,h,D,21.8,22.2,6,0,26,1,0,0,25,13
4,pre,control,high,6,2,b,L,21.8,22.2,7,1,147,2,1,1,34,19
4,pre,control,high,6,3,h,D,21.8,22.2,2,1,89,0,0,0,9,15
4,pre,control,high,6,4,b,D,21.8,22.2,6,3,153,2,0,0,9,21
4,pre,control,high,6,5,h,L,21.8,22.2,6,0,37,0,0,0,15,28
4,pre,control,high,7,1,h,D,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,high,7,2,b,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,high,7,3,h,D,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,high,7,4,b,D,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,high,7,5,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,high,8,1,h,D,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,high,8,2,b,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,high,8,3,h,D,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,high,8,4,b,D,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,high,8,5,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,high,1,1,h,D,21.9,22.3,19,0,18,0,0,0,2,12
4,pre,II,high,1,2,b,L,21.9,22.3,23,5,176,0,0,0,9,82
4,pre,II,high,1,3,h,D,21.9,22.3,6,0,25,0,0,0,10,87
4,pre,II,high,1,4,b,D,21.9,22.3,20,1,74,0,0,0,55,43
4,pre,II,high,1,5,h,L,21.9,22.3,18,0,49,0,0,0,11,10
4,pre,II,high,2,1,h,D,21.9,22.3,16,0,51,0,0,0,48,107
4,pre,II,high,2,2,b,L,21.9,22.3,29,5,140,0,0,0,56,14
4,pre,II,high,2,3,h,D,21.9,22.3,12,0,12,0,0,0,14,72
4,pre,II,high,2,4,b,D,21.9,22.3,6,8,143,0,0,0,16,73
4,pre,II,high,2,5,h,L,21.9,22.3,20,0,58,0,0,0,8,48
4,pre,II,high,3,1,h,D,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,high,3,2,b,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,high,3,3,h,D,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,high,3,4,b,D,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,high,3,5,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,high,4,1,h,D,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,high,4,2,b,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,high,4,3,h,D,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,high,4,4,b,D,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,high,4,5,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,high,5,1,h,D,21.8,22.2,10,0,41,0,0,0,31,58
4,pre,II,high,5,2,b,L,21.8,22.2,8,0,160,0,0,0,65,20
4,pre,II,high,5,3,h,D,21.8,22.2,2,0,33,0,0,0,31,14
4,pre,II,high,5,4,b,D,21.8,22.2,4,1,243,0,0,0,108,8
4,pre,II,high,5,5,h,L,21.8,22.2,2,0,37,0,0,0,11,16
4,pre,II,high,6,1,h,D,21.8,22.2,1,2,95,0,0,0,9,20
4,pre,II,high,6,2,b,L,21.8,22.2,4,8,157,2,1,0,7,19
4,pre,II,high,6,3,h,D,21.8,22.2,7,2,34,0,0,0,10,19
4,pre,II,high,6,4,b,D,21.8,22.2,5,3,112,0,0,0,7,8
4,pre,II,high,6,5,h,L,21.8,22.2,5,2,57,1,0,1,18,44
4,pre,II,high,7,1,h,D,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,high,7,2,b,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,high,7,3,h,D,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,high,7,4,b,D,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,high,7,5,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,high,8,1,h,D,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,high,8,2,b,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,high,8,3,h,D,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,high,8,4,b,D,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,high,8,5,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,high,1,1,h,D,21.9,22.3,27,0,100,0,0,0,26,25
4,pre,IV,high,1,2,b,L,21.9,22.3,40,1,16,0,0,0,40,120
4,pre,IV,high,1,3,h,D,21.9,22.3,24,0,66,0,0,0,29,11
4,pre,IV,high,1,4,b,D,21.9,22.3,23,3,77,0,1,0,202,60
4,pre,IV,high,1,5,h,L,21.9,22.3,23,0,49,0,0,0,24,39
4,pre,IV,high,2,1,h,D,21.9,22.3,7,0,59,0,0,0,39,63
4,pre,IV,high,2,2,b,L,21.9,22.3,24,7,208,0,0,0,10,26
4,pre,IV,high,2,3,h,D,21.9,22.3,12,0,28,0,0,0,32,37
4,pre,IV,high,2,4,b,D,21.9,22.3,15,4,161,0,0,0,46,46
4,pre,IV,high,2,5,h,L,21.9,22.3,10,0,68,0,0,0,21,16
4,pre,IV,high,3,1,h,D,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,high,3,2,b,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,high,3,3,h,D,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,high,3,4,b,D,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,high,3,5,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,high,4,1,h,D,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,high,4,2,b,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,high,4,3,h,D,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,high,4,4,b,D,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,high,4,5,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,high,5,1,h,D,21.8,22.2,5,0,65,0,0,0,24,16
4,pre,IV,high,5,2,b,L,21.8,22.2,2,0,157,0,0,1,193,15
4,pre,IV,high,5,3,h,D,21.8,22.2,1,0,36,0,0,0,80,25
4,pre,IV,high,5,4,b,D,21.8,22.2,0,0,221,0,0,1,70,1
4,pre,IV,high,5,5,h,L,21.8,22.2,5,0,37,0,0,0,27,11
4,pre,IV,high,6,1,h,D,21.8,22.2,0,1,23,0,0,0,23,22
4,pre,IV,high,6,2,b,L,21.8,22.2,5,4,203,1,0,1,66,41
4,pre,IV,high,6,3,h,D,21.8,22.2,1,2,59,0,1,0,51,32
4,pre,IV,high,6,4,b,D,21.8,22.2,1,4,193,0,0,0,102,16
4,pre,IV,high,6,5,h,L,21.8,22.2,3,1,19,0,0,0,14,6
4,pre,IV,high,7,1,h,D,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,high,7,2,b,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,high,7,3,h,D,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,high,7,4,b,D,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,high,7,5,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,high,8,1,h,D,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,high,8,2,b,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,high,8,3,h,D,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,high,8,4,b,D,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,IV,high,8,5,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
7,pre,control,constant,1,1,h,L,22.0,22.6,68,2,284,0,0,0,48,16
7,pre,control,constant,1,2,b,L,22.0,22.6,3,0,27,0,0,0,0,8
7,pre,control,constant,1,3,h,L,22.0,22.6,54,14,331,0,2,2,7,64
7,pre,control,constant,1,4,b,L,22.0,22.6,12,0,135,0,0,0,14,3
7,pre,control,constant,1,5,h,L,22.0,22.6,36,7,107,2,0,0,8,107
7,pre,control,constant,2,1,h,L,22.0,22.6,3,0,32,0,0,0,7,0
7,pre,control,constant,2,2,b,L,22.0,22.6,55,1,231,0,0,0,53,129
7,pre,control,constant,2,3,h,L,22.0,22.6,2,0,35,0,0,0,62,20
7,pre,control,constant,2,4,b,L,22.0,22.6,41,0,256,2,0,0,1,47
7,pre,control,constant,2,5,h,L,22.0,22.6,6,0,48,0,0,0,51,5
7,pre,control,constant,3,1,h,L,22.0,22.6,3,0,53,0,0,0,3000,0
7,pre,control,constant,3,2,b,L,22.0,22.6,19,0,106,0,0,0,15,16
7,pre,control,constant,3,3,h,L,22.0,22.6,6,0,97,0,0,0,5,4
7,pre,control,constant,3,4,b,L,22.0,22.6,10,0,49,0,0,0,15,13
7,pre,control,constant,3,5,h,L,22.0,22.6,4,0,113,0,0,0,22,14
7,pre,control,constant,4,1,h,L,22.0,22.6,4,1,280,0,0,0,211,103
7,pre,control,constant,4,2,b,L,22.0,22.6,0,0,47,0,0,0,2800,12
7,pre,control,constant,4,3,h,L,22.0,22.6,4,0,90,0,1,0,7,74
7,pre,control,constant,4,4,b,L,22.0,22.6,13,1,123,0,0,0,60,40
7,pre,control,constant,4,5,h,L,22.0,22.6,14,4,84,6,0,0,3,5
7,pre,control,constant,5,1,h,L,21.9,22.3,7,2,36,0,1,0,103,71
7,pre,control,constant,5,2,b,L,21.9,22.3,9,2,357,2,2,0,44,7
7,pre,control,constant,5,3,h,L,21.9,22.3,3,6,125,2,0,0,52,10
7,pre,control,constant,5,4,b,L,21.9,22.3,12,0,51,2,0,0,49,27
7,pre,control,constant,5,5,h,L,21.9,22.3,3,7,58,5,0,1,58,52
7,pre,control,constant,6,1,h,L,21.9,22.3,16,20,98,20,2,1,8,54
7,pre,control,constant,6,2,b,L,21.9,22.3,6,2,50,0,1,2,44,23
7,pre,control,constant,6,3,h,L,21.9,22.3,15,10,266,0,0,0,2,17
7,pre,control,constant,6,4,b,L,21.9,22.3,15,3,83,0,2,0,49,26
7,pre,control,constant,6,5,h,L,21.9,22.3,21,9,179,16,0,0,0,15
7,pre,control,constant,7,1,h,L,21.9,22.3,22,1,89,4,0,0,1,6
7,pre,control,constant,7,2,b,L,21.9,22.3,13,3,66,0,1,0,80,72
7,pre,control,constant,7,3,h,L,21.9,22.3,1,3,132,0,0,0,13,19
7,pre,control,constant,7,4,b,L,21.9,22.3,22,1,124,0,0,0,21,7
7,pre,control,constant,7,5,h,L,21.9,22.3,3,5,65,9,0,0,0,5
7,pre,control,constant,8,1,h,L,21.9,22.3,19,1,357,7,0,0,1,7
7,pre,control,constant,8,2,b,L,21.9,22.3,4,1,142,0,0,1,63,5
7,pre,control,constant,8,3,h,L,21.9,22.3,2,3,104,2,0,0,39,11
7,pre,control,constant,8,4,b,L,21.9,22.3,3,0,150,0,2,0,53,5
7,pre,control,constant,8,5,h,L,21.9,22.3,4,8,65,0,0,0,17,4
7,pre,II,constant,1,1,h,L,22.0,22.6,5,0,65,0,0,0,234,3
7,pre,II,constant,1,2,b,L,22.0,22.6,5,0,19,0,0,0,0,4
7,pre,II,constant,1,3,h,L,22.0,22.6,18,16,26,0,0,1,21,82
7,pre,II,constant,1,4,b,L,22.0,22.6,13,0,84,0,0,0,2,35
7,pre,II,constant,1,5,h,L,22.0,22.6,15,28,205,13,0,0,24,221
7,pre,II,constant,2,1,h,L,22.0,22.6,2,0,23,0,0,0,2900,21
7,pre,II,constant,2,2,b,L,22.0,22.6,33,0,137,0,0,0,28,111
7,pre,II,constant,2,3,h,L,22.0,22.6,15,0,70,0,0,0,68,9
7,pre,II,constant,2,4,b,L,22.0,22.6,15,0,55,2,0,0,11,76
7,pre,II,constant,2,5,h,L,22.0,22.6,5,0,48,0,0,0,20,11
7,pre,II,constant,3,1,h,L,22.0,22.6,10,0,15,0,0,0,5,38
7,pre,II,constant,3,2,b,L,22.0,22.6,42,0,66,1,0,0,3,48
7,pre,II,constant,3,3,h,L,22.0,22.6,32,0,216,1,0,0,0,0
7,pre,II,constant,3,4,b,L,22.0,22.6,27,1,92,9,0,1,23,11
7,pre,II,constant,3,5,h,L,22.0,22.6,11,1,34,0,0,0,12,4
7,pre,II,constant,4,1,h,L,22.0,22.6,12,1,125,2,0,1,30,18
7,pre,II,constant,4,2,b,L,22.0,22.6,15,0,124,0,0,0,100,2
7,pre,II,constant,4,3,h,L,22.0,22.6,6,0,84,0,0,0,39,14
7,pre,II,constant,4,4,b,L,22.0,22.6,21,4,198,0,0,0,11,9
7,pre,II,constant,4,5,h,L,22.0,22.6,20,2,97,1,0,0,0,0
7,pre,II,constant,5,1,h,L,21.9,22.3,8,5,244,7,0,0,34,27
7,pre,II,constant,5,2,b,L,21.9,22.3,11,2,259,0,0,1,157,9
7,pre,II,constant,5,3,h,L,21.9,22.3,4,1,57,3,0,3,16,19
7,pre,II,constant,5,4,b,L,21.9,22.3,19,6,415,29,0,0,107,1
7,pre,II,constant,5,5,h,L,21.9,22.3,3,1,123,3,0,1,43,52
7,pre,II,constant,6,1,h,L,21.9,22.3,34,2,78,54,0,0,0,10
7,pre,II,constant,6,2,b,L,21.9,22.3,6,7,63,5,1,0,18,76
7,pre,II,constant,6,3,h,L,21.9,22.3,34,15,93,35,0,1,5,56
7,pre,II,constant,6,4,b,L,21.9,22.3,3,13,40,6,0,0,16,37
7,pre,II,constant,6,5,h,L,21.9,22.3,11,2,162,0,0,1,6,23
7,pre,II,constant,7,1,h,L,21.9,22.3,8,1,98,3,0,2,0,8
7,pre,II,constant,7,2,b,L,21.9,22.3,14,5,84,8,1,1,55,24
7,pre,II,constant,7,3,h,L,21.9,22.3,20,9,92,1,0,0,27,26
7,pre,II,constant,7,4,b,L,21.9,22.3,21,4,181,6,1,0,59,23
7,pre,II,constant,7,5,h,L,21.9,22.3,11,15,99,18,0,1,4,23
7,pre,II,constant,8,1,h,L,21.9,22.3,10,1,152,0,0,0,84,29
7,pre,II,constant,8,2,b,L,21.9,22.3,3,0,63,0,0,0,90,6
7,pre,II,constant,8,3,h,L,21.9,22.3,24,9,167,4,0,0,10,41
7,pre,II,constant,8,4,b,L,21.9,22.3,10,6,193,3,0,1,72,1
7,pre,II,constant,8,5,h,L,21.9,22.3,13,13,137,2,0,0,27,99
7,pre,IV,constant,1,1,h,L,22.0,22.6,19,0,89,0,0,0,115,73
7,pre,IV,constant,1,2,b,L,22.0,22.6,20,0,199,0,0,1,39,108
7,pre,IV,constant,1,3,h,L,22.0,22.6,9,12,585,1,0,0,5,199
7,pre,IV,constant,1,4,b,L,22.0,22.6,1,44,112,0,2,0,6,92
7,pre,IV,constant,1,5,h,L,22.0,22.6,1,0,45,0,0,0,0,27
7,pre,IV,constant,2,1,h,L,22.0,22.6,12,0,32,0,0,0,69,31
7,pre,IV,constant,2,2,b,L,22.0,22.6,5,0,8,0,0,0,3200,27
7,pre,IV,constant,2,3,h,L,22.0,22.6,4,0,12,0,0,0,7,2
7,pre,IV,constant,2,4,b,L,22.0,22.6,51,2,273,5,1,1,7,59
7,pre,IV,constant,2,5,h,L,22.0,22.6,18,0,68,0,0,0,19,59
7,pre,IV,constant,3,1,h,L,22.0,22.6,10,0,6,0,0,0,42,60
7,pre,IV,constant,3,2,b,L,22.0,22.6,23,0,36,0,0,0,13,40
7,pre,IV,constant,3,3,h,L,22.0,22.6,9,0,54,0,0,0,20,6
7,pre,IV,constant,3,4,b,L,22.0,22.6,52,0,72,0,0,0,24,74
7,pre,IV,constant,3,5,h,L,22.0,22.6,6,0,30,0,0,0,9,9
7,pre,IV,constant,4,1,h,L,22.0,22.6,26,0,29,0,0,0,7,3
7,pre,IV,constant,4,2,b,L,22.0,22.6,18,0,147,1,0,0,66,23
7,pre,IV,constant,4,3,h,L,22.0,22.6,5,0,67,0,0,0,12,26
7,pre,IV,constant,4,4,b,L,22.0,22.6,18,1,105,0,0,0,16,19
7,pre,IV,constant,4,5,h,L,22.0,22.6,19,0,241,6,0,1,2,10
7,pre,IV,constant,5,1,h,L,21.9,22.3,21,0,83,15,0,0,209,35
7,pre,IV,constant,5,2,b,L,21.9,22.3,12,1,123,3,0,1,60,17
7,pre,IV,constant,5,3,h,L,21.9,22.3,35,2,154,0,0,0,22,10
7,pre,IV,constant,5,4,b,L,21.9,22.3,10,2,283,2,0,1,95,21
7,pre,IV,constant,5,5,h,L,21.9,22.3,8,16,207,13,0,2,1,38
7,pre,IV,constant,6,1,h,L,21.9,22.3,50,2,1,40,0,1,6,26
7,pre,IV,constant,6,2,b,L,21.9,22.3,18,4,172,1,0,0,126,58
7,pre,IV,constant,6,3,h,L,21.9,22.3,9,15,21,2,0,0,63,61
7,pre,IV,constant,6,4,b,L,21.9,22.3,7,0,22,2,0,0,62,44
7,pre,IV,constant,6,5,h,L,21.9,22.3,19,0,3,2,0,0,1,67
7,pre,IV,constant,7,1,h,L,21.9,22.3,31,3,58,2,0,0,1,3
7,pre,IV,constant,7,2,b,L,21.9,22.3,6,1,70,2,0,0,41,20
7,pre,IV,constant,7,3,h,L,21.9,22.3,12,3,85,20,0,0,0,65
7,pre,IV,constant,7,4,b,L,21.9,22.3,10,7,97,1,0,1,59,21
7,pre,IV,constant,7,5,h,L,21.9,22.3,3,0,20,6,0,0,0,8
7,pre,IV,constant,8,1,h,L,21.9,22.3,1,0,90,0,0,0,148,12
